HouseholdID,State,Sector,BuildingType,ElectricitySource,TariffBand,HasMeter,RenewableEnergy,BackupPower,NumOccupants,NumRooms,NumAppliances,MonthlyIncome(NGN),BuildingAge(Years),MonthlyBill(NGN),GeneratorFuelCost(NGN),HoursPowerDaily,SolarCapacity(kW),MonthlyConsumption(kWh),PeakHourUsage,NumACUnits,NumFreezers,ConsumptionCategory
HH009345,Kwara,Industrial,Flat,Both,Band D,No,No,None,5,4,15,44219.0,4,12234.0,6634.0,22.1,0.0 kW,330.2,4.6,1,1,Very heavy
HH009346,Oyo,Agricultural,Flat,NEPA/PHCN,Band D,Yes,Yes,No Backup,6,1,10,23750.0,0,89068.0,7533.0,0.0,0.5,22.3,4.3,2,0,low
HH009347,Benue,Commercial,Bungalow,Solar,Band C,No,no,GEN,3,3,7,42242.0,9,13202.0,5758.0,3.8,0.0,94.5,9.1,2,0,MODERATE
HH009348,Rivers,Residential,Shop,NEPA/PHCN,Band C,Yes,Yes,Generator,9,1,6,95238.0,15,47249.0,9278.0,5.6,2.4,332.5,6.4,1,3,M
HH009349,Enugu,Residential,Bungalow,NEPA/PHCN,Band A,yes,No,None,2,3,6,2468200.0,6,1687.0,"NGN5,159",11.1,0.0,35.5,7.0,1,0,Minimal
HH009350,Abuja,Residential,Mansion,Solar,Band A,Yes,No,None,7,5,4,135484.0,18,31564.0,10765.0,12.4,0.0,325.3,2.8,2,3,HEAVY
HH009351,Kwara,Residential,Shop,NEPA/PHCN,Band E,No,no,None,4,7,7,"₦124,673",0,12550.0,12089.0,2.7,0.0,163.9,7.7,0,4,Average
HH009352,Anambra,Commercial,Office,NEPA/PHCN,Band C,1,Yes,Solar,4,3,7,70920.0,0,25713.0,"₦1,874",3.4,0.5,22.5,6.4,2,0,Low
HH009353,Delta,Commercial,Bungalow,Solar,Band A,Yes,Yes,Generator,4,3,9,20000.0,17,21066.0,13067.0,0.0,2.6,371.1,4.7,1,1,Heavy
HH009354,Sokoto,Residential,Flat,Off-grid,Band D,Yes,No,Solar,7,7,9,198662.0,23,33878.0,659.0,7.8,0.0,262.1,5.6,2,3,high
HH009355,Niger,Residential,Duplex,Both,Band D,Yes,No,No Backup,4,2,10,136636.0,17,6243.0,8089.0,19.2,0.0,246.0,5.0,0,1,Moderate
HH009356,Delta,Residential,Duplex,NEPA/PHCN,Band B,1,No,Generator,2,1,13,65818.0,3,"NGN5,466",7253.0,10.0,0.0,202.5,2.6,3,1,HIGH
HH009357,Lagos,Residential,Shop,Generator,Band C,Yes,Yes,ups,2,5,12,213865.0,16,39554.0,4485.0,7.2,0.7,49.7,5.5,1,1,L
HH009358,Bauchi,Residential,Flat,Generator,Band C,Yes,No,UPS,5,1,5,202050.0,4,7689.0,1674.0,7.5,0.0,94.1,7.8,1,3,Low
HH009359,Benue,Industrial,Flat,NEPA/PHCN,Band D,No,No,None,6,5,7,70563.0,15,11721.0,6594.0,0.0,0.0,149.8,11.1,1,2,H
HH009360,Abuja,Residential,Shop,NEPA/PHCN,Band C,No,no,Generator,8,5,4,20000.0,4,25256.0,4172.0,0.3,0.0,211.9,10.1,1,0,low
HH009361,Rivers,Industrial,Bungalow,NEPA/PHCN,Band C,no,No,None,4,5,11,120141.0,17,23096.0,14147.0,12.0,0.0,443.0,9.0,1,2,VERY HIGH
HH009362,Rivers,Residential,Office,Solar,Band A,yes,1,Generator,4,5,4,20000.0,10,23762.0,3348.0,2.3,5.8,53.2,2.4,3,0,MINIMAL
HH009363,Plateau,Residential,Office,Both,Band A,Prepaid,No,None,4,5,12,20000.0,3,1600.0,₦427,14.0,0.0,330.5,6.8,3,2,Very High
HH009364,Bauchi,Industrial,Flat,Both,Band C,Yes,Yes,None,7,2,6,84768.0,23yrs,11737.0,2506.0,11.7,5.8,554.9,7.2,0,3,high
HH009365,Kano,Commercial,Shop,Off-grid,Band B,Yes,0,No Backup,2,4,6,141414.0,7,,1316.0,5.6,0.0,648.5,6.7,0,0,high
HH009366,Delta,Residential,flat,NEPA/PHCN,C,1,Yes,generator,1,4,11,110200.0,19,4740.0,752.0,8.7,6.7,192.6,6.9,0,0,Minimal
HH009367,Benue,Government,Flat,Mixed,Band D,Y,Yes,Solar,3,6,8,20000.0,21,9074.0,3467.0,10.1,8.6,236.3,4.1,0,1,Low
HH009368,Enugu,Residential,Flat,Solar,Band C,Yes,yes,solar,2,1,9,53683.0,17,72389.0,"NGN12,345",13.6,4.5,100.8,7.0,0,1,L
HH009369,Abuja,Residential,Flat,NEPA/PHCN,Band C,Yes,No,Generator,8,3,6,327859.0,18,25309.0,23333.0,6.7,0.0,552.5,12.0,2,1,very high
HH009370,Rivers,Industrial,Factory,Grid,Band B,Yes,Yes,Generator,3,5,13,80331.0,14,27720.0,1456.0,9.3,0.7,23.0,5.4,0,2,Average
HH009371,Bauchi,Industrial,Office,Solar,Band B,yes,Yes,none,8,2,2,73532.0,24,6439.0,18512.0,13.0,1.3,335.9,6.1,1,2,HIGH
HH009372,Kano,Residential,Duplex,Generator,Band A,yes,Yes,UPS,5,3,11,222009.0,10,8908.0,421.0,12.0,0.5,454.5,7.5,1,0,Heavy
HH009373,Abuja,Residential,Bungalow,NEPA/PHCN,Band D,Yes,1,Generator,9,5,7,520338.0,2,14218.0,617.0,9.0,2.0,383.0,9.4,1,1,moderate
HH009374,Benue,Government,flat,NEPA/PHCN,Band D,Yes,No,Generator,3,1,4,121493.0,21,9620.0,2498.0,12.1,0.0,444.3,9.1,1,1,moderate
HH009375,Niger,Residential,Duplex,Off-grid,Band E,Yes,yes,Solar,6,7,13,74091.0,11,3996.0,12211.0,8.2,1.7,20.0,11.3,1,1,MODERATE
HH009376,Bauchi,Residential,Office,Generator,Band D,Yes,Yes,ups,5,4,10,105095.0,13,12026.0,5699.0,0.8,5.4,273.9,8.9,2,2,High
HH009377,Kaduna,Commercial,Shop,Off-grid,A,Yes,No,none,3,3,13,20000.0,12,10319.0,7439.0,10.3,0.0,351.2,8.2,0,0,VH
HH009378,Niger,Government,Duplex,Generator,BAND A,Yes,No,None,2,6,10,412426.0,13,6861.0,7554.0,13.0,0.0,465.2,3.0,0,3,Very heavy
HH009379,Rivers,Residential,Office,NEPA/PHCN,band a,Yes,No,Generator,1,8,9,243895.0,4,4542.0,14048.0,10.0,0.0,239.5,5.5,3,2,very high
HH009380,Kaduna,Industrial,Bungalow,NEPA/PHCN,Band D,Yes,No,Solar,3,7,5,228865.0,2,15152.0,13204.0,7.0,0.0,253.1,5.4,1,0,HEAVY
HH009381,Abuja,Commercial,OFFICE,Generator,Band B,Yes,Yes,UPS,2,9,7,117051.0,23,7952.0,47806.0,13.6,3.8,87.4,6.7,3,1,Very heavy
HH009382,Benue,Residential,Bungalow,NEPA/PHCN,Band A,no,No,None,5,4,3,19517900.0,6,27452.0,9120.0,14.9,0.0,146.0,6.3,0,1,low
HH009383,Rivers,Industrial,Flat,Both,E,yes,No,ups,3,3,8,22920.0,6,3425.0,11061.0,7.1,0.0,103.8,9.1,2,2,high
HH009384,Plateau,Agricultural,Flat,NEPA/PHCN,Band B,yes,No,No Backup,2,2,9,306565.0,0,28702.0,27315.0,8.1 hours,0.0,115.9,7.9,2,2,HEAVY
HH009385,Kaduna,Residential,Shop,NEPA,Band A,No,1,Solar,3,9,8,151354.0,15,1000.0,27377.0,9.6,1.7,105.6,9.3,0,1,AVERAGE
HH009386,Bauchi,Residential,Bungalow,NEPA,Band C,No,yes,solar,4,3,11,412059.0,21,25072.0,27096.0,6.9,0.5,335.3,3.8,3,0,high
HH009387,Oyo,Government,Flat,NEPA/PHCN,Band D,Yes,No,None,5,3,11,201743.0,23,2835.0,29126.0,13.7,0.0,687.1,7.6,1,5,Very High
HH009388,Kano,Commercial,Duplex,nepa,A,Yes,Yes,UPS,4,3,7,366112.0,12,39462.0,3231.0,8.6,1.1,87.6,7.3,0,2,AVERAGE
HH009389,Enugu,Residential,Duplex,generator,Band C,Prepaid,no,UPS,6,7,5,64850.0,21,36474.0,8344.0,9.8,0.0,20.0,4.7,0,1,MINIMAL
HH009390,Delta,Commercial,Shop,Both,Band B,Yes,No,No Backup,6,2,11,68582.0,1,19776.0,9555.0,11.3,0.0,223.5,5.9,0,1,HEAVY
HH009391,Kano,Industrial,Bungalow,Generator,Band D,Yes,No,Solar,5,9,15,152122.0,8,4395.0,12147.0,15.9,0.0,417.0,9.2,0,0,Very heavy
HH009392,Kaduna,Industrial,Factory,Generator,Band C,Yes,No,Solar,3,4,6,89984.0,10,7889.0,16844.0,18.8,0.0,51.6 kWh,1.0,2,2,HEAVY
HH009393,Rivers,Government,Shop,nepa,Band A,1,No,UPS,3,2,8,121933.0,11,3006.0,26189.0,6.8,0.0,112.9,6.1,1,3,high
HH009394,Plateau,Residential,DUPLEX,NEPA/PHCN,A,Yes,No,None,4,3,12,160580.0,5,6617.0,9220.0,13.9,0.0,111.7,7.9,1,1,HEAVY
HH009395,Oyo,Residential,Office,Generator,Band D,Yes,No,UPS,2,2,5,286557.0,8,7942.0,6210.0,8.9,0.0,95.3,8.4,0,0,Minimal
HH009396,Plateau,Commercial,Duplex,NEPA/PHCN,Band A,No,Yes,None,2,3,7,122361.0,20,27794.0,25600.0,5.5,3.9,113.4,9.6,3,0,high
HH009397,Oyo,Residential,Flat,Generator,Band A,N,Yes,Solar,3,1,8,138471.0,18,"NGN35,808",22979.0,17.9,0.7,98.3,5.2,2,3,MODERATE
HH009398,Delta,Commercial,OFFICE,NEPA/PHCN,Band A,Yes,Yes,Generator,3,5,4,238497.0,13,7573.0,5937.0,9.7,4.8,20.0,9.1,2,1,M
HH009399,Plateau,Residential,bungalow,Generator,Band D,Yes,no,None,3,6,5,211623.0,6,38657.0,22167.0,0.0,0.0,169.1,5.3,2,0,L
HH009400,Oyo,Residential,Flat,Generator,Band C,Postpaid,N,None,2,5,1,34801.0,0,14895.0,6456.0,6.5,0.0,90.6,6.6,2,2,L
HH009401,Plateau,Commercial,flat,NEPA/PHCN,Band B,Yes,No,Generator,2,6,8,155305.0,20,4946.0,24317.0,8.4,0.0,147.4,8.5,1,0,H
HH009402,Sokoto,Commercial,Shop,NEPA/PHCN,Band B,Yes,Yes,None,3,3,8,104558.0,18,61281.0,14598.0,5.1,0.6,90.6,8.6,2,1,Moderate
HH009403,Kano,Industrial,DUPLEX,Solar,Band C,Yes,No,None,5,2,9,96212.0,26,21151.0,9086.0,13.7,0.0,231.3,6.1,0,0,Heavy
HH009404,Kwara,Commercial,Office,generator,Band A,No,Yes,Solar,4,6,8,20000.0,8,5109.0,9040.0,7.5,6.4,21.3,5.9,2,1,Moderate
HH009405,Oyo,Residential,Shop,Generator,Band D,Yes,No,None,2,1,13,25564.0,8,14768.0,4947.0,19.9,0.0,1405.7,4.6,2,0,Very High
HH009406,Delta,Residential,bungalow,NEPA/PHCN,Band C,yes,Yes,UPS,3,5,5,100812.0,13,1511.0,"NGN9,850",7.1,1.0,334.8,8.0,0,1,Minimal
HH009407,Oyo,Industrial,Bungalow,NEPA/PHCN,Band E,No,No,Generator,8,4,7,-222281.0,17,26623.0,4487.0,6.0,0.0,93.3,4.1,0,3,high
HH009408,Oyo,Residential,OFFICE,generator,Band D,No,no,Solar,3,2,5,199170.0,11,7610.0,3806.0,10.8,0.0,22.2,4.9,1,0,low
HH009409,Anambra,Commercial,Duplex,Solar,Band A,No,No,generator,4,3,4,873083.0,5,42363.0,3936.0,8.9,,262.5,4.6,2,2,Heavy
HH009410,Sokoto,Commercial,Flat,NEPA/PHCN,Band B,Postpaid,Yes,None,5,4,7,251345.0,23,3438.0,2281.0,11.3,1.0,63.8,9.0,0,4,Moderate
HH009411,Kano,Residential,Shop,Both,Band C,No,Yes,Generator,3,1,10,,12,21739.0,3640.0,8.7,5.2,292.6,8.0,1,1,low
HH009412,Niger,Industrial,Office,NEPA/PHCN,Band D,Yes,No,none,4,5,6,20000.0,6,2049.0,3875.0,12.5,0.0,440.7,6.0,4,0,VERY HIGH
HH009413,Kaduna,Residential,bungalow,NEPA/PHCN,Band D,Yes,Yes,Generator,3,2,7,20000.0,7,5680.0,5384.0,13.2,0.5,709.0kwh,4.5,1,0,M
HH009414,Lagos,Commercial,Flat,NEPA/PHCN,Band D,yes,Yes,Generator,2,1,8,521317.0,12,"NGN22,557",1571.0,1.7,2.0,41.0,4.6,3,0,L
HH009415,Kwara,Residential,Flat,NEPA/PHCN,Band A,No,No,Generator,7,2,5,241825.0,12,11401.0,573.0,11.8 hrs,0.0,583.5,5.3,2,0,H
HH009416,Oyo,Residential,Bungalow,Both,Band A,No,1,None,4,3,10,213445.0,14,6577.0,16398.0,7.5,0.5,159.4,5.2,2,1,Heavy
HH009417,Enugu,Commercial,Flat,Solar,Band D,0,No,UPS,3,5,12,123596.0,8,"₦11,900",22169.0,8.0,0.0,153.1,2.2,1,0,high
HH009418,Oyo,Commercial,Factory,Both,Band D,Yes,No,UPS,5,1,7,767787.0,11,31639.0,13148.0,10.7,0.0,205.4,8.9,5,1,Very High
HH009419,Anambra,Industrial,Duplex,Solar,Band D,Yes,no,None,4,4,10,454164.0,15,4295.0,5311.0,15.5,0.0,257.2,2.2,0,2,H
HH009420,Plateau,Industrial,Flat,Generator,Band B,Postpaid,No,UPS,3,5,8,2000000.0,13,2607.0,24462.0,7.3,0.0,596.7,9.5,1,3,Very High
HH009421,Kaduna,Industrial,Duplex,Solar,band a,Yes,Yes,Generator,6,2,4,47949.0,14,5800.0,19229.0,9.7,3.2,56.7,8.7,0,2,moderate
HH009422,Enugu,Residential,Shop,Generator,Band B,Yes,No,ups,3,4,5,291745.0,7,34735.0,8689.0,12.2,0.0,293.0,5.3,1,2,moderate
HH009423,Kwara,Commercial,Bungalow,NEPA/PHCN,Band B,No,Yes,UPS,3,7,6,121537.0,19,44287.0,9991.0,4.9,0.7,128.8,5.6,0,0,Low
HH009424,Enugu,Commercial,Factory,Both,Band B,No,Yes,None,3,7,10,243471.0,18,33677.0,32949.0,8.1,1.7,275.2,7.5,2,3,Extreme
HH009425,Niger,Residential,Flat,Off-grid,Band A,No,Yes,Generator,6,3,4,70954.0,20,40093.0,5660.0,3.6,7.5,34.5,8.5,2,1,Minimal
HH009426,Kano,Commercial,Bungalow,Generator,Band D,N,Yes,Solar,3,8,11,63221.0,22,5030.0,1949.0,15.0,0.5,130.6,6.0,2,0,HEAVY
HH009427,Delta,Government,Shop,Generator,Band A,Yes,No,None,5,4,5,69014.0,19,"₦31,316",16277.0,10.8,0.0,101.3,8.3,0,0,LOW
HH009428,Bauchi,Residential,Flat,NEPA/PHCN,Band C,Yes,No,Generator,4,3,10,36377.0,11,15552.0,NGN911,19.7,0.0,477.6,4.7,1,3,Very High
HH009429,Delta,Government,Office,generator,Band A,0,No,None,3,3,6,189703.0,4,25386.0,369.0,12.0 hours,0.0,124.2,7.0,1,0,Average
HH009430,Bauchi,Residential,Factory,solar,Band A,Yes,Yes,Solar,2,5,6,244344.0,17,"₦40,714",28298.0,7.7,0.5,121.0,7.2,0,0,LOW
HH009431,Kwara,Residential,Office,NEPA,C,yes,Yes,None,1,8,5,66967.0,2,2339.0,14650.0,16.0,10.8,560.8,7.0,2,0,HIGH
HH009432,Benue,Residential,Factory,NEPA/PHCN,Band D,Yes,Yes,None,6,4,7,20000.0,21,19941.0,7735.0,5.7,4.4,508.9,6.9,1,1,moderate
HH009433,Kaduna,Commercial,Factory,solar,Band C,no,No,Generator,5,5,5,167578.0,18,69990.0,3133.0,13.2,0.0,114.5,7.4,1,0,Average
HH009434,Benue,Residential,Office,NEPA/PHCN,Band C,1,No,Generator,5,4,5,96008.0,12,17128.0,40700.0,6.4,0.0,175.3,4.1,3,4,High
HH009435,Delta,Government,Flat,Generator,Band E,Yes,yes,Solar,1,3,9,382490.0,13,24450.0,"NGN6,411",11.0,0.6,345.6,5.0,2,1,Moderate
HH009436,Bauchi,Industrial,Duplex,Solar,Band D,Yes,Yes,Generator,1,4,6,91400.0,12,8149.0,22669.0,8.1,0.7,122.3,5.3,3,1,Average
HH009437,Abuja,Commercial,DUPLEX,NEPA,Band D,0,yes,Solar,2,1,7,82178.0,4,50568.0,2637.0,5.4,4.7,503.9,2.7,0,0,Minimal
HH009438,Anambra,Commercial,OFFICE,nepa,Band C,yes,No,Generator,5,9,5,165995.0,8,15094.0,4208.0,11.6,0.0,48.9,4.6,1,0,MODERATE
HH009439,Kwara,Government,Flat,nepa,Band D,Yes,No,Solar,2,2,7,39983.0,9,17577.0,24425.0,0.0,0.0,269.5,6.5,2,0,Average
HH009440,Kwara,Industrial,Bungalow,generator,Band C,Yes,No,None,3,6,6,208417.0,22,15337.0,5080.0,19.7,0.0,890.1,4.9,2,0,Extreme
HH009441,Lagos,Commercial,Duplex,Solar,Band C,Yes,yes,Generator,4,5,8,346398.0,13,22368.0,5730.0,17.5 hours,0.5,196.9,4.1,1,1,moderate
HH009442,Lagos,Industrial,Office,nepa,Band C,no,No,None,5,8,6,201309.0,14,19245.0,467.0,16.1,0.0,2832.0,5.3,1,2,VH
HH009443,Kano,Commercial,Bungalow,NEPA/PHCN,Band E,Yes,yes,None,4,7,9,170902.0,11,7336.0,2518.0,10.2,1.5,606.5,3.4,0,0,Heavy
HH009444,Bauchi,Commercial,Shop,Generator,Band B,yes,No,Generator,5,4,5,327391.0,16,13549.0,173.0,13.0,0.0,136.8,4.5,3,0,HIGH
HH009445,Sokoto,Residential,flat,NEPA/PHCN,Band B,Yes,No,None,4,7,8,47398.0,18,2955.0,4844.0,4.5,0.0,51.7,4.7,0,3,Minimal
HH009446,Kano,Commercial,OFFICE,solar,Band B,Yes,no,Generator,4,3,10,42580.0,19,16549.0,3659.0,6.3,0.0,172.7,6.3,2,1,HEAVY
HH009447,Lagos,Residential,Bungalow,Grid,Band C,yes,No,UPS,8,4,5,433664.0,7,23527.0,11789.0,12.5,0.0,52.0,5.8,0,0,LOW
HH009448,Benue,Residential,OFFICE,NEPA/PHCN,Band D,Yes,No,solar,4,1,8,20000.0,15,8936.0,8131.0,15.8,0.0,143.8,4.3,1,2,MINIMAL
HH009449,Delta,Commercial,Factory,Solar,Band B,Yes,No,ups,7,3,5,27258.0,11,27102.0,"NGN13,935",21.3,0.0,86.9,9.1,1,0,high
HH009450,Rivers,Agricultural,Bungalow,Generator,Band D,yes,Yes,Solar,3,5,8,20000.0,24,"₦1,000",17206.0,0.1,5.9,45.2,8.9,0,0,LOW
HH009451,Kwara,Agricultural,Flat,Generator,Band D,Yes,Y,Generator,4,3,7,63385.0,1,19649.0,"NGN46,143",18.3,0.8,259.1,6.5,2,1,Heavy
HH009452,Niger,Commercial,Factory,Solar,Band B,No,Yes,UPS,6,4,9,20000.0,10,34890.0,9643.0,8.5,3.1,264.0,7.5,0,0,moderate
HH009453,Abuja,Commercial,OFFICE,NEPA/PHCN,Band B,No,Yes,No Backup,7,2,13,31434.0,14,39396.0,10267.0,3.2,7.2,148.2,2.9,2,0,high
HH009454,Kwara,Residential,Bungalow,NEPA/PHCN,A,No,yes,None,2,1,6,"₦22,655",9,"NGN39,426",19988.0,11.6,0.6,92.8kwh,6.9,2,0,low
HH009455,Oyo,Commercial,Bungalow,Both,Band C,Yes,yes,Generator,2,3,11,5575200.0,16,2327.0,16691.0,6.1,2.7,20.0,3.5,0,2,LOW
HH009456,Kaduna,Residential,Flat,NEPA/PHCN,Band D,Yes,Yes,UPS,5,5,2,"₦120,240",19,72931.0,25298.0,5.0,0.8,56.9,2.3,1,0,L
HH009457,Anambra,Residential,OFFICE,Both,C,No,No,UPS,5,1,9,113470.0,19,6627.0,34859.0,16.0,0.0,346.6,5.7,0,2,HIGH
HH009458,Rivers,Commercial,Warehouse,Generator,Band B,1,no,None,5,3,6,135473.0,10,9598.0,1678.0,13.6,0.0,284.1,5.7,1,1,H
HH009459,Abuja,Residential,Duplex,NEPA,Band C,yes,no,generator,1,4,4,149752.0,22,6834.0,9668.0,9.7,0.0,1123.9,7.6,5,1,VERY HIGH
HH009460,Oyo,Residential,Duplex,Both,Band C,No,Yes,generator,4,6,8,320203.0,11,16847.0,5929.0,1.7,1.8,282.7,4.9,0,2,Minimal
HH009461,Kano,Industrial,DUPLEX,Both,Band B,Yes,Yes,generator,4,4,9,237565.0,20,3466900.0,9534.0,13.2 hrs,8.4,23.1,6.6,2,0,H
HH009462,Abuja,Residential,Factory,NEPA/PHCN,Band E,Yes,No,solar,3,1,12,357665.0,9 years,2115.0,760.0,8.1,0.0,66.2,7.0,2,0,Average
HH009463,Benue,Residential,Warehouse,NEPA/PHCN,Band A,no,No,Solar,7,6,8,37634.0,12,6991.0,9944.0,6.7,0.0kw,62.6,9.6,2,2,high
HH009464,Lagos,Residential,bungalow,Mixed,Band B,No,Yes,Solar,3,2,10,215083.0,0,11233.0,12523.0,15.5,0.5,547.5,11.1,0,0,Heavy
HH009465,Kwara,Residential,Duplex,Generator,Band B,Yes,Yes,Solar,5,6,3,20000.0,12,8707.0,9512.0,6.6,1.6,20.0,6.0,3,0,L
HH009466,Abuja,Residential,Factory,Generator,D,Prepaid,0,None,4,2,6,210776.0,10,2666.0,12896.0,0.0,0.0,,5.4,1,3,Medium
HH009467,Kaduna,Industrial,Bungalow,generator,Band D,1,No,Generator,5,3,7,105578.0,3,27012.0,18268.0,7.5,0.0,34.4,4.6,1,1,Moderate
HH009468,Enugu,Residential,Shop,NEPA/PHCN,Band D,No,Yes,Solar,7,6,6,136278.0,4,8796.0,13574.0,,4.2,468.0,6.1,3,3,Very High
HH009469,Niger,Industrial,Office,Solar,Band A,Yes,Yes,Generator,3,2,8,189010.0,0 years,"₦21,459",5872.0,16.6,1.9,110.6,6.4,1,1,HIGH
HH009470,Kano,Residential,OFFICE,NEPA/PHCN,Band B,Yes,No,None,3,6,5,133635.0,8,36974.0,3480.0,17.1,0.0,125.5,1.0,1,0,LOW
HH009471,Plateau,Commercial,OFFICE,Generator,Band D,0,No,Generator,4,3,7,42254.0,32,61628.0,405.0,15.5,0.0,119.3,5.9,3,0,M
HH009472,Sokoto,Commercial,Bungalow,NEPA/PHCN,Band C,Yes,No,Generator,6,5,5,20000.0,17,8429.0,40774.0,8.5,0.0,462.3,5.2,1,2,Very heavy
HH009473,Anambra,Commercial,Bungalow,NEPA/PHCN,Band A,no,No,Generator,4,2,8,249759.0,6,19273.0,21346.0,9.4,0.0,1041.1,7.1,1,0,VERY HIGH
HH009474,Sokoto,Commercial,Flat,Generator,Band C,0,Yes,solar,5,4,8,269321.0,7,120782.0,3128.0,11.2,1.7,,7.9,1,2,Medium
HH009475,Benue,Government,bungalow,nepa,Band C,Yes,yes,generator,5,5,9,37520.0,6,"₦1,000",24485.0,8.2,2.8,92.3,8.6,1,2,H
HH009476,Anambra,Residential,Shop,Grid,Band B,No,yes,None,2,2,5,171387.0,11,18732.0,2219.0,10.1,0.5,64.4,11.2,2,2,Low
HH009477,Abuja,Commercial,OFFICE,Both,Band D,Yes,Yes,Generator,2,8,6,72535.0,0,13379.0,151.0,14.0,4.1,440.6,4.7,1,0,MODERATE
HH009478,Enugu,Government,Office,Generator,Band B,No,Yes,Solar,3,4,9,-51170.0,9,13462.0,2668.0,2.4,1.2,22.2,6.6,0,0,Minimal
HH009479,Kwara,Residential,Duplex,nepa,Band D,Yes,Yes,none,3,3,6,20000.0,14,22905.0,31854.0,3.6,1.1,133.1,5.3,1,2,L
HH009480,Plateau,Residential,Bungalow,Solar,Band D,No,Yes,generator,6,1,10,207038.0,14,27111.0,4031.0,10.4,4.9,129.7,7.9,3,0,Medium
HH009481,Benue,Residential,Duplex,Generator,Band E,Yes,0,None,9,3,9,82812.0,18,9404.0,8257.0,17.3,0.0,382.7,7.7,1,1,H
HH009482,Oyo,Commercial,Office,NEPA/PHCN,Band C,Yes,No,None,3,6,9,62085.0,13,27622.0,2404.0,10.4,0.0,82.9,3.6,0,1,Minimal
HH009483,Rivers,Residential,flat,nepa,Band C,No,Yes,Generator,1,6,9,165664.0,7,15826.0,3799.0,7.8,0.6,824.3,4.6,3,3,Extreme
HH009484,Kwara,Residential,Duplex,Solar,Band D,Yes,Y,None,4,1,9,112785.0,0,1627.0,2135.0,9.5,1.5,294.7,6.5,3,1,Medium
HH009485,Oyo,Commercial,bungalow,Off-grid,Band C,yes,No,Solar,5,4,9,389050.0,17,6463.0,12378.0,7.0,0.0,1426.4,5.9,1,2,EXTREME
HH009486,Rivers,Commercial,Flat,NEPA,Band C,yes,No,Generator,6,1,9,229421.0,21,21974.0,30575.0,10.6,0.0,45.8,8.4,1,1,high
HH009487,Enugu,Residential,Duplex,Generator,Band C,yes,0,none,6,1,7,"NGN323,089",4,6063.0,9147.0,15.2,0.0,395.3,3.0,2,1,HIGH
HH009488,Rivers,Residential,Flat,Both,Band C,No,1,generator,7,5,5,38767.0,0,26818.0,8676.0,,1.1,409.9,8.1,2,1,moderate
HH009489,Niger,Commercial,Flat,Solar,Band D,1,Y,generator,4,6,12,154416.0,25,10291.0,5561.0,9.1,2.2,252.9,6.4,1,0,High
HH009490,Kwara,Government,DUPLEX,NEPA/PHCN,Band C,No,no,Solar,1,4,9,45288.0,13yrs,2000.0,1520.0,13.5,0.0,20.0,10.4,2,0,Medium
HH009491,Benue,Commercial,Flat,Solar,B,Yes,yes,Generator,4,2,7,22680.0,33,58583.0,1068.0,12.7,1.2,256.1,7.7,0,0,Low
HH009492,Niger,Industrial,Duplex,generator,Band D,Yes,Yes,None,5,10,11,50637.0,0,46099.0,13963.0,19.6,5.6,155.2,7.0,2,0,Very heavy
HH009493,Bauchi,Residential,Shop,generator,Band D,No,Yes,Solar,3,5,5,25479.0,4,21462.0,39932.0,16.4,3.7,173.5,5.7,0,2,Minimal
HH009494,Kaduna,Residential,Mansion,Both,A,Yes,No,None,2,6,9,40241.0,4,20281.0,51241.0,13.7,0.0,471.2,5.2,1,0,VH
HH009495,Abuja,Commercial,Office,Generator,Band C,Yes,1,Solar,1,4,10,293543.0,5,17365.0,26846.0,14.2,2.8,235.2,5.4,2,1,High
HH009496,Oyo,Industrial,Duplex,NEPA/PHCN,Band D,Yes,Yes,ups,3,1,9,113676.0,18,13375.0,7726.0,12.1,1.2,20.0,3.1,1,0,Low
HH009497,Kaduna,Commercial,Duplex,Generator,Band B,No,Yes,none,4,2,5,20000.0,3,9265.0,14402.0,12.2,0.5,191.8,2.3,1,2,L
HH009498,Oyo,Industrial,Bungalow,Mixed,Band A,1,No,None,1,5,8,20000.0,12,3771.0,26852.0,10.0,0.0,20.0,4.6,2,0,High
HH009499,Benue,Agricultural,Bungalow,Both,Band D,Yes,Yes,Generator,5,2,7,20000.0,0,21888.0,12048.0,9.7,2.1,52.1,6.3,0,1,L
HH009500,Abuja,Residential,DUPLEX,Both,Band B,no,No,Generator,4,4,12,120792.0,4yrs,8720.0,5884.0,12.4,0.0,1221.6,5.0,1,2,very high
HH009501,Bauchi,Residential,Bungalow,nepa,Band D,Yes,No,Solar,3,3,11,"NGN140,831",14,24070.0,,10.0,0.0,287.6,1.0,0,1,moderate
HH009502,Delta,Residential,Flat,Both,Band A,yes,No,Solar,1,3,9,42651.0,7,10098.0,"₦13,017",5.4,0.0,38.8,3.5,0,0,Low
HH009503,Rivers,Residential,Factory,Both,D,Yes,No,None,2,2,10,69847.0,14,20566.0,5630.0,7.7,0.0,45.3,5.7,3,0,MINIMAL
HH009504,Enugu,Residential,Shop,Solar,Band C,Yes,No,Generator,4,6,9,175500.0,10,7466.0,5780.0,7.2,0.0,20.0,7.2,0,0,Minimal
HH009505,Delta,Government,Bungalow,Generator,Band A,Yes,Yes,Generator,3,1,9,181757.0,11,4763.0,11873.0,9.8,0.7,131.3,6.8,2,1,Medium
